"District","FIPS","Year","English Learner Status","Variable","Measure Type","Value"
"Regional School District 04","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","9.8"
"Regional School District 04","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.9"
"Regional School District 04","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.8"
"Regional School District 05","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","8.9"
"Regional School District 05","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","11.1"
"Regional School District 05","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","11.2"
"Regional School District 05","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","10.7"
"Regional School District 05","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","2.7"
"Regional School District 06","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","4.4"
"Regional School District 06","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.9"
"Regional School District 06","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.4"
"Regional School District 06","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","4.6"
"Regional School District 06","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.9"
"Regional School District 07","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 07","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","18.8"
"Regional School District 07","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Regional School District 07","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","6.7"
"Regional School District 07","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 07","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","6.3"
"Regional School District 07","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 07","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.5"
"Regional School District 07","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Regional School District 07","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.6"
"Regional School District 08","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 08","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","15.7"
"Regional School District 08","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 08","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","17.4"
"Regional School District 08","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 08","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","12.4"
"Regional School District 08","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 08","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","12.5"
"Regional School District 08","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Regional School District 08","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.9"
"Regional School District 09","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 09","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","14.2"
"Regional School District 09","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Regional School District 09","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","13.3"
"Regional School District 09","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
